Semente,Eixo Menor,Eixo Maior,Razao,Area,Perimetro
60.0,13.19349197862387,26.83176316536694,2.033712015654372,144.5,60.5269113779068
61.0,20.247276782115033,26.107316671929556,1.289423607573284,157.5,62.18376553058624
62.0,12.35584221412629,24.38936603658667,1.9739136850341608,119.0,53.11269783973694
63.0,11.70513536477844,25.60414176417495,2.1874280788942926,138.0,57.11269783973694
64.0,11.598427180914175,28.76104730358374,2.4797368518131115,155.5,61.840619683265686
65.0,8.861134557715724,25.68943632691268,2.8991136698792053,125.0,55.5979790687561
66.0,8.53389789753711,24.395002150060996,2.8586001898501054,140.0,54.76955199241638
67.0,17.75374159990043,29.657909273461172,1.6705159927317803,148.5,62.18376553058624
68.0,6.9537916461285825,24.76247232233735,3.561002915024565,109.5,53.55634891986847
69.0,8.411085407438375,27.046954231075045,3.215631862108542,148.5,60.870057225227356
70.0,8.07783512420278,24.96971985730353,3.091140073222013,130.5,55.21320307254791
71.0,8.28329009222074,17.587706771232135,2.1232754829810494,93.0,41.31370830535889
72.0,8.395899238963494,26.943813821393206,3.2091635516959256,147.5,58.72792184352875
73.0,12.056459481248835,26.121935397419584,2.1666340303342366,138.0,58.28427076339722
74.0,8.221323976861669,24.90834507201177,3.0297243050042226,136.5,54.18376553058624
75.0,19.63011827231772,35.467872152736014,1.8068088872776993,283.0,115.5979790687561
76.0,9.688573693464308,26.219724319954803,2.7062522461528093,142.5,57.012192606925964
77.0,8.080749087703273,28.43031142420627,3.5182767235613785,151.5,62.18376553058624
78.0,8.250046087676838,27.163442475216897,3.292520088559403,145.0,59.79898953437805
79.0,9.868132030613049,31.610594080235217,3.2033006836726967,160.5,66.66904675960541
80.0,14.86733032912205,26.662173162806013,1.793339663044971,155.5,60.18376553058624
81.0,8.905913443934137,22.076507059777033,2.4788593779578503,111.0,49.11269783973694
82.0,13.178119638483738,25.862647266263764,1.9625445796331757,144.5,57.012192606925964
83.0,8.493056389534681,28.267234639377268,3.328275869474826,158.5,63.012192606925964
84.0,8.09120783392546,29.88044666288113,3.692952557416214,157.5,65.21320307254791
85.0,8.82118057085167,26.52774197560138,3.007277967221135,153.0,60.28427076339722
86.0,7.6258915489100785,23.455842262628753,3.075816396311216,115.5,50.5269113779068
87.0,0.0,0.0,,0.0,0.0
88.0,9.096942113543147,24.79173004930061,2.7252817199300106,128.0,54.62741661071777
89.0,8.64907558108175,28.25261943298797,3.2665478718656753,153.0,65.79898953437805
90.0,0.0,0.0,,0.0,0.0
91.0,7.925955345389006,24.526206135855073,3.094416391094533,125.5,54.870057225227356
92.0,10.54126365736516,28.974492037017278,2.7486734967275823,160.5,61.840619683265686
93.0,8.529946498088687,26.970247437425357,3.161830785629031,149.0,58.14213538169861
94.0,7.652135501388918,27.250265480447897,3.561132114754342,135.0,58.97056245803833
95.0,8.514712875542804,28.080454981742356,3.2978745604445594,155.5,62.041630148887634
96.0,8.27455136721786,28.87000857284819,3.489011946584254,157.0,63.94112491607666
97.0,7.8444830210941685,25.227635941911757,3.2159717694682373,128.5,55.35533845424652
98.0,8.871191821458211,27.59676124408623,3.110829052003295,162.0,61.94112491607666
99.0,1.3333333333333333,2.3094010767585034,1.7320508075688776,0.5,3.414213538169861
100.0,8.189879552591337,25.794921685328642,3.149609407523819,137.0,56.14213538169861
101.0,8.46448197480565,26.65784736329948,3.149377297115877,147.0,58.62741661071777
102.0,8.6558652199888,27.764037000401473,3.2075403549822594,157.5,61.21320307254791
103.0,7.553187630720335,24.014987826126575,3.1794507167348502,119.5,53.35533845424652
104.0,8.55671444240793,29.494026345251296,3.446886832997016,165.5,65.21320307254791
105.0,26.249854204353767,30.926873283046476,1.1781731449737722,264.5,107.15432798862457
106.0,8.486188867330489,25.609818414038735,3.0178232908095586,144.0,56.62741661071777
107.0,8.289578386538095,23.68856232014022,2.8576317413934333,129.0,53.455843687057495
108.0,7.860027640938046,27.79257901809199,3.5359390943280595,141.5,61.35533845424652
109.0,8.180427553057863,26.89274249867444,3.2874495036169438,144.0,58.97056245803833
110.0,7.486429545458979,28.27578376456046,3.7769384715189926,136.0,60.14213538169861
111.0,8.64586833683475,26.211112409879565,3.031634462695906,149.5,58.5269113779068
