Semente,Eixo Menor,Eixo Maior,Razao,Area,Perimetro
1.0,9.084072098240826,24.72090999549313,2.7213467405526703,147.0,56.62741661071777
2.0,8.596206476915922,25.522314209461786,2.969020611359079,141.5,56.72792184352875
3.0,9.071115120896762,25.861174363703533,2.85093662896287,154.0,57.5979790687561
4.0,7.995711989957965,21.66303421296527,2.709331481695748,107.5,50.041630148887634
5.0,7.890766177388445,23.342180960449234,2.9581640661635524,118.0,52.62741661071777
6.0,8.510938578583241,25.504324874564798,2.996652441922608,139.0,57.79898953437805
7.0,8.09913996451058,26.280623778690405,3.2448659850118426,140.5,58.18376553058624
8.0,7.58472052052226,22.488879524434573,2.965024151329713,105.5,51.21320307254791
9.0,8.155068647007862,19.34593746081409,2.3722593025519427,104.0,44.28427076339722
10.0,8.293157063056737,22.471645013412477,2.709661090770389,118.5,51.55634891986847
11.0,8.990949005744653,24.374362514622614,2.7109888510154962,144.0,55.94112491607666
12.0,8.725988516785353,25.823610164672342,2.9593908031162224,147.0,58.62741661071777
13.0,8.375397262420364,21.576109794748646,2.5761297188324024,117.0,49.455843687057495
14.0,8.393615449906592,24.66689699082255,2.938769012952226,133.5,54.38477599620819
15.0,9.584882341299481,22.815762250687477,2.3803904355068175,144.5,53.21320307254791
16.0,8.421176498120108,22.226103604753533,2.6393109810387125,120.5,50.38477599620819
17.0,8.782285351074513,27.124433368503688,3.088539290651153,156.0,59.79898953437805
18.0,8.09408034037429,20.982631889469353,2.5923429231120116,108.5,47.55634891986847
19.0,8.46851799814924,26.30605412662474,3.1063350319824345,146.0,58.62741661071777
20.0,7.441406984737592,24.496707292280156,3.2919456418017687,116.0,53.79898953437805
21.0,11.540457687126374,25.451871719952113,2.2054473409962085,140.5,56.18376553058624
22.0,8.644734117420164,25.216430920817935,2.916970097438143,140.0,57.11269783973694
23.0,8.477756346746535,20.528248871911092,2.421424729880225,113.5,48.5269113779068
24.0,7.649609332023009,23.91183554996473,3.125889769280679,117.0,52.14213538169861
25.0,7.723914460403759,24.01592524455451,3.109294564002603,115.5,53.55634891986847
26.0,8.469208743162895,25.074063305626165,2.960614629538822,138.0,56.28427076339722
27.0,8.03292232674999,22.21330359677216,2.7652830057625315,115.5,49.55634891986847
28.0,7.948501277868841,24.498318061114503,3.082130480286343,128.5,53.69848430156708
29.0,8.56096031275033,25.92042834577789,3.0277477524540215,143.5,57.55634891986847
30.0,7.745690381618215,20.97208673526213,2.707581339041425,102.5,48.041630148887634
31.0,8.466953567612416,23.573003926978327,2.7841187197658916,130.0,52.97056245803833
32.0,8.335292344227874,23.396351104959955,2.8069022823370737,127.5,52.38477599620819
33.0,8.933283938480168,22.44745922342882,2.5127891801061275,132.5,51.69848430156708
34.0,8.442647962301452,24.559050220805574,2.908927427800841,131.5,55.55634891986847
35.0,7.6819075731058275,26.437743828017034,3.441559739741589,131.5,58.5269113779068
36.0,7.4240648976350885,24.986136105803983,3.3655600335286984,117.0,54.97056245803833
37.0,8.59370060944349,25.830125092535656,3.0057045580749366,145.5,58.041630148887634
38.0,7.717011033149951,22.340724219466555,2.894997055660222,110.5,49.35533845424652
39.0,8.414046486793753,25.085643014711305,2.9814005727308994,137.0,54.97056245803833
40.0,7.569573765981981,22.669313311591704,2.9947938962519474,106.5,49.55634891986847
41.0,7.058018263590826,22.12682453982226,3.134991114143852,101.5,47.69848430156708
42.0,7.351642679827667,21.436679935631677,2.915903406792641,100.5,47.55634891986847
