Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
49;7.94275629;28.50615209;3.58894961;148.5;62.04163015
50;8.401486786;29.24892702;3.48139892;161.5;64.18376553
51;8.134531123;26.14797077;3.214441051;136.5;59.21320307
52;14.29587691;26.31776072;1.84093364;145;59.94112492
53;8.703662251;28.46183921;3.270099228;161;62.62741661
54;8.093671806;27.12113096;3.350905697;141;59.79898953
55;8.204494837;27.09409024;3.302347162;147;59.59797907
56;7.226072133;24.19823636;3.34873994;111;52.97056246
57;7.801873651;28.58354098;3.663676478;143.5;62.04163015
59;7.865794009;26.34076559;3.348773888;136.5;57.35533845
60;8.478168858;27.94041936;3.295572409;153.5;63.35533845
61;8.552813345;28.90167706;3.379201194;161.5;61.55634892
62;8.872198725;28.8849097;3.25566532;160.5;64.04163015
63;8.442373541;28.47468976;3.372829883;159.5;63.01219261
64;7.258852436;27.73965031;3.821492523;129.5;58.72792184
65;8.561804542;29.270839;3.418769823;164;62.97056246
66;7.784965944;26.74177261;3.435053255;137.5;57.01219261
67;8.604962671;27.58222592;3.205385889;154;60.97056246
68;7.946546449;25.08598093;3.156840658;130;55.11269784
69;8.230936541;27.65007174;3.359286225;144;60.14213538
70;8.278058549;25.73288876;3.108565687;139;56.76955199
71;8.336782942;27.53504084;3.302837681;152;60.42640615
72;8.036233468;24.35453543;3.030590827;123.5;54.72792184
73;7.257436944;26.14688972;3.602771876;122;57.11269784
74;8.841796331;28.00157986;3.166955991;162;63.45584369
75;8.720383328;26.49484995;3.038266662;151;58.97056246
76;7.844806095;25.44613325;3.243691805;129;56.14213538
77;7.978534694;26.04304682;3.26413907;134.5;57.21320307
78;15.25329092;27.23367726;1.785429611;150.5;61.84061968
81;8.34592848;26.74716682;3.204816202;145.5;59.21320307
82;8.163222909;26.51155594;3.24768247;141.5;58.52691138
83;8.071927043;23.50606324;2.91207578;124;52.62741661
84;8.464082211;28.89659936;3.41402631;158;62.14213538
85;7.474508194;25.17791199;3.368504165;118.5;56.04163015
86;9.89504365;30.32286629;3.064449978;177.5;67.35533845
87;7.881026939;25.00798092;3.173188103;126.5;54.384776
88;8.68236669;28.63291706;3.297823978;162;62.14213538
89;7.408441744;29.09985454;3.927931884;140;62.76955199
92;7.286744102;25.54126646;3.505168578;118;54.97056246
93;8.872119157;26.07107175;2.938539405;154;58.76955199
94;8.124440551;26.12427106;3.215516305;134.5;56.72792184
95;12.01852933;26.80418051;2.230237975;141;58.76955199
96;8.340326658;29.13526348;3.493300043;162.5;62.66904676
97;8.75693809;24.34633951;2.780234285;132;54.28427076
98;8.971896152;26.01565327;2.899682835;154;59.94112492
99;8.068694288;27.82955368;3.449077717;147;60.42640615
100;8.22357847;27.88161759;3.390448293;148.5;63.6984843
101;14.1064797;28.4434003;2.016335819;172.5;64.66904676
102;8.056753166;27.92315771;3.465807769;148;61.94112492
103;8.455371863;26.2236881;3.101423394;143.5;57.55634892
104;7.547137206;25.53879224;3.383904591;125.5;54.18376553
105;8.00582141;26.56581705;3.318312474;139;58.76955199
106;8.236444203;24.9749892;3.032253796;134.5;56.52691138
107;7.385127402;26.88211789;3.640034413;127.5;57.84061968
108;8.373346012;28.06923382;3.35221234;154.5;62.18376553
109;8.359573137;27.53876035;3.294278296;154;59.59797907
110;7.224053616;23.19276849;3.210492297;108;49.94112492
111;7.249685592;24.10928872;3.325563352;111;52.97056246
112;7.681920305;25.4530938;3.313376447;126;54.97056246
