Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
1;9.095058271;23.241957;2.555448938;140.5;53.21320307
2;8.12214046;25.77708331;3.173681056;136;56.14213538
3;7.508524046;29.00534596;3.862989022;142;63.11269784
4;7.735631284;25.2342907;3.262085506;127;55.45584369
5;7.478927969;25.70210896;3.436603357;123.5;57.6984843
6;7.976714679;25.0744416;3.143454744;128.5;55.01219261
7;8.203263581;24.47913058;2.984072173;130;53.31370831
8;7.552637209;24.79662153;3.283173922;120;53.79898953
9;7.914339406;24.28345311;3.068285535;123;53.79898953
10;7.411950422;27.61897642;3.726276465;134;59.59797907
11;8.000019233;28.24291528;3.530355922;146;62.28427076
12;8.515811691;26.15577999;3.071437103;143;59.45584369
13;7.302348789;28.27180711;3.871604593;131.5;60.384776
14;8.339255748;26.61145677;3.191106925;145;58.62741661
15;7.864704217;27.63870306;3.514271141;144;60.42640615
16;7.94270914;30.19277926;3.801320019;157;65.59797907
17;8.294073119;24.67327056;2.974807457;134;55.11269784
18;7.98384936;27.20216425;3.407148986;141;58.97056246
19;8.481015472;29.71939025;3.504225449;166.5;63.55634892
20;10.11470405;25.81411651;2.5521376;134;57.45584369
21;7.562212199;24.25059307;3.206812033;118.5;53.6984843
22;8.51883121;28.47677646;3.342803227;157;62.62741661
23;7.553021742;23.71243803;3.139463759;112;53.45584369
24;7.702955737;25.81867719;3.351788335;127.5;57.21320307
25;6.758785924;26.78815899;3.963457238;114.5;57.55634892
26;8.289648104;24.86108625;2.999052063;136.5;54.52691138
27;7.756935679;26.83275976;3.459195857;138;57.59797907
28;8.000701112;26.59686641;3.324316961;138;59.11269784
29;7.76779068;24.64585533;3.172826913;122.5;54.384776
30;12.33639936;25.42373799;2.060871836;144.5;57.84061968
31;8.120066985;26.44881422;3.257216261;138.5;59.6984843
32;8.189078081;27.24048977;3.326441572;148;58.76955199
33;7.867844253;25.59012318;3.252494884;129.5;56.87005723
34;8.116825067;27.67964199;3.410156282;145;61.94112492
35;10.41880271;25.53374826;2.450737284;130.5;56.52691138
36;8.427746552;24.98897748;2.965084121;137.5;55.55634892
37;8.48013313;29.28968177;3.453917683;160;62.97056246
38;8.207750524;25.31389272;3.084144998;136.5;55.6984843
39;7.548355877;28.40306893;3.762815293;142;59.59797907
40;8.273804059;26.84944731;3.245115199;145;59.11269784
41;8.346306755;28.36344974;3.398323423;153;63.45584369
42;8.359224706;28.93587377;3.461549939;157;62.97056246
43;7.731007694;26.73099495;3.457633987;137;57.59797907
44;8.213147106;26.10660088;3.178635491;138;57.79898953
45;7.637089918;26.76680651;3.504843704;132;58.62741661
46;7.723215833;25.43841618;3.293759585;125;56.14213538
47;8.225045614;24.17573076;2.939282273;124.5;53.55634892
48;8.107731971;24.02647722;2.963402996;126.5;52.72792184
49;8.430098424;28.79260973;3.415453566;157.5;65.35533845
50;7.693837884;26.38093456;3.428839412;132;57.94112492
51;17.5297491;26.03806147;1.485364184;154.5;60.18376553
52;7.944141935;25.15322724;3.166261057;129;57.11269784
53;7.476841592;26.10794018;3.491840754;125.5;54.72792184
54;8.043689197;26.21858283;3.259522115;136;58.62741661
55;7.648916961;28.07098266;3.669929063;139;61.45584369
56;8.136329649;25.1449735;3.09045658;130.5;55.55634892
57;7.00278153;25.75202272;3.677399132;116.5;55.6984843
58;8.282990829;27.53229728;3.323956026;151;60.42640615
59;8.740591407;26.45887771;3.02712671;151.5;58.384776
60;8.24679504;29.66907973;3.597649703;158;65.45584369
61;8.490894686;25.78957019;3.0373207;143.5;56.72792184
62;7.802818254;24.5106546;3.141256634;122;54.62741661
63;7.663918357;30.60523034;3.993418107;153;65.59797907
64;8.433209853;27.56463979;3.268582221;156;59.25483322
65;8.544381954;27.61937763;3.232460555;158;60.42640615
66;7.665532173;26.23894554;3.422977681;130.5;56.384776
67;8.134041365;23.1495067;2.84600307;117.5;53.21320307
68;9.508176729;24.3056542;2.556289695;153;56.62741661
69;8.319894144;26.0467352;3.130657043;144;56.42640615
70;7.74303535;28.2917972;3.653838052;143;61.25483322
71;8.09396549;23.89372559;2.95204194;125;52.97056246
72;7.308154902;26.5229816;3.6292309;123.5;56.72792184
73;14.39874916;24.76441422;1.719900385;150;56.76955199
74;8.162554013;31.5954572;3.870780781;166;69.11269784
75;7.746898498;27.51992121;3.552379216;139;58.76955199
76;8.35310216;26.95855963;3.227370995;148;59.45584369
77;8.027186105;27.57849798;3.435637049;143.5;60.87005723
78;8.197448147;27.66128948;3.374378097;147;61.11269784
79;9.305113878;25.63612768;2.755057919;133;54.76955199
80;8.512016235;27.73938503;3.258850108;153;61.45584369
81;7.500155294;24.29790971;3.239654215;116.5;53.55634892
82;7.662283355;25.12590949;3.279167361;122;57.45584369
83;8.04751756;28.2083486;3.505223616;146.5;62.87005723
84;8.473469848;26.16272536;3.087604703;143;56.97056246
85;7.708207626;25.15978775;3.264025695;126.5;54.87005723
86;12.92110463;28.54599581;2.209253515;156;63.11269784
87;8.735984966;27.84659923;3.187574078;159.5;63.35533845
88;7.353890645;26.19122642;3.561546898;118.5;55.89949477
89;7.380999091;26.58878287;3.60232843;126.5;57.21320307
90;8.582114163;28.4166356;3.311146305;159.5;63.21320307
91;6.901802363;27.21670853;3.943420443;122;58.76955199
92;7.547372914;29.63518056;3.926555756;144;61.31370831
93;7.078322379;25.24113278;3.565976715;116;54.76955199
94;8.431174495;27.80797892;3.298233115;152.5;62.52691138
95;8.171071644;27.78335635;3.400209612;150.5;60.18376553
96;7.9223893;25.3409563;3.198650728;128;54.97056246
97;8.06311358;28.94244911;3.58948796;153.5;63.35533845
98;8.726870015;26.57566897;3.045269257;150;60.62741661
99;8.289747651;28.35278636;3.420223094;156;62.42640615
100;8.069300433;28.25349254;3.501355883;148;61.45584369
101;8.817032118;28.01876992;3.177800596;160.5;63.6984843
102;7.730553449;27.63928686;3.575330931;138.5;59.55634892
103;7.639381265;24.58353976;3.218001421;117;56.28427076
