Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
87;8.112969317;28.89659684;3.56177815;153.5;63.01219261
88;7.931553803;26.86657111;3.387302385;137;56.97056246
89;8.316346186;26.22564163;3.153505282;140.5;58.87005723
90;8.154314875;27.97576587;3.430792936;148.5;61.21320307
91;8.00283228;30.77636778;3.845684466;160.5;66.52691138
92;7.183178207;23.81017532;3.314713157;108;53.45584369
93;8.795302318;26.57936122;3.021995181;156.5;59.01219261
94;7.944586041;25.18068484;3.169540201;128;54.97056246
95;8.116101793;28.75791848;3.543316634;155.5;61.84061968
96;7.825026751;30.88448386;3.946885403;156.5;66.04163015
97;7.829651165;28.15263912;3.595644113;143.5;60.384776
98;8.261330698;26.44252289;3.200758311;142;56.97056246
99;8.352440768;28.24822048;3.382031823;152.5;61.35533845
100;8.223767684;26.32459299;3.201038015;136;59.45584369
101;8.18208514;26.81843378;3.277701628;139.5;60.87005723
102;8.469288607;28.03607825;3.310322691;158.5;62.18376553
103;8.135081518;28.78187479;3.537994638;153;63.94112492
104;8.634487791;26.0858989;3.021128703;147.5;58.52691138
105;7.034755078;24.44574445;3.474995815;108.5;52.72792184
106;7.889485929;24.27284478;3.076606639;121.5;54.52691138
