Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
50;8.047968088;23.91770308;2.97189338;127.5;52.52691138
51;11.66159734;24.01831894;2.059607979;127;53.94112492
52;15.80433638;23.03573058;1.457557598;120;53.11269784
53;11.48892883;26.74602871;2.3279828;138;58.28427076
54;9.506168661;23.32305517;2.453465323;122;51.94112492
55;9.161461572;29.04122223;3.169933313;163;65.45584369
56;8.311462128;23.38459411;2.813535543;125.5;52.384776
57;8.381880264;28.59009787;3.410940859;158.5;62.18376553
58;13.19349198;26.83176317;2.033712016;144.5;60.52691138
59;20.24727678;26.10731667;1.289423608;157.5;62.18376553
60;12.35584221;24.38936604;1.973913685;119;53.11269784
61;11.70513536;25.60414176;2.187428079;138;57.11269784
62;11.59842718;28.7610473;2.479736852;155.5;61.84061968
63;8.861134558;25.68943633;2.89911367;125;55.59797907
64;8.533897898;24.39500215;2.85860019;140;54.76955199
65;17.7537416;29.65790927;1.670515993;148.5;62.18376553
66;6.953791646;24.76247232;3.561002915;109.5;53.55634892
67;8.411085407;27.04695423;3.215631862;148.5;60.87005723
68;8.077835124;24.96971986;3.091140073;130.5;55.21320307
69;8.283290092;17.58770677;2.123275483;93;41.31370831
70;8.395899239;26.94381382;3.209163552;147.5;58.72792184
71;12.05645948;26.1219354;2.16663403;138;58.28427076
72;8.221323977;24.90834507;3.029724305;136.5;54.18376553
73;9.688573693;26.21972432;2.706252246;142.5;57.01219261
74;8.080749088;28.43031142;3.518276724;151.5;62.18376553
75;8.250046088;27.16344248;3.292520089;145;59.79898953
76;9.868132031;31.61059408;3.203300684;160.5;66.66904676
77;14.86733033;26.66217316;1.793339663;155.5;60.18376553
78;8.905913444;22.07650706;2.478859378;111;49.11269784
79;13.17811964;25.86264727;1.96254458;144.5;57.01219261
80;8.49305639;28.26723464;3.328275869;158.5;63.01219261
81;8.091207834;29.88044666;3.692952557;157.5;65.21320307
82;8.821180571;26.52774198;3.007277967;153;60.28427076
83;7.625891549;23.45584226;3.075816396;115.5;50.52691138
84;9.096942114;24.79173005;2.72528172;128;54.62741661
85;8.649075581;28.25261943;3.266547872;153;65.79898953
86;7.925955345;24.52620614;3.094416391;125.5;54.87005723
87;10.54126366;28.97449204;2.748673497;160.5;61.84061968
88;8.529946498;26.97024744;3.161830786;149;58.14213538
89;7.652135501;27.25026548;3.561132115;135;58.97056246
90;8.514712876;28.08045498;3.29787456;155.5;62.04163015
91;8.274551367;28.87000857;3.489011947;157;63.94112492
92;7.844483021;25.22763594;3.215971769;128.5;55.35533845
93;8.871191821;27.59676124;3.110829052;162;61.94112492
94;8.189879553;25.79492169;3.149609408;137;56.14213538
95;8.464481975;26.65784736;3.149377297;147;58.62741661
96;8.65586522;27.764037;3.207540355;157.5;61.21320307
97;7.553187631;24.01498783;3.179450717;119.5;53.35533845
98;8.556714442;29.49402635;3.446886833;165.5;65.21320307
99;8.486188867;25.60981841;3.017823291;144;56.62741661
100;8.289578387;23.68856232;2.857631741;129;53.45584369
101;7.860027641;27.79257902;3.535939094;141.5;61.35533845
102;8.180427553;26.8927425;3.287449504;144;58.97056246
103;7.486429545;28.27578376;3.776938472;136;60.14213538
104;8.645868337;26.21111241;3.031634463;149.5;58.52691138
