Semente,Eixo Menor,Eixo Maior,Razao,Area,Perimetro
1.0,7.0820146833870155,23.84992216977882,3.367674769967076,107.0,51.79898953437805
2.0,7.635471917193824,24.02178764254962,3.146077662659791,117.5,53.69848430156708
3.0,7.842105940848633,23.06702184638247,2.9414320617921,116.0,51.79898953437805
4.0,8.088613905608772,22.320467910354672,2.75949231485475,114.5,51.69848430156708
5.0,7.840688362260404,23.67215115636445,3.019141950636075,120.5,53.21320307254791
6.0,8.083135273465304,23.659264693060734,2.9269910613431835,123.5,51.55634891986847
7.0,7.9757035924110555,23.682947884535384,2.9693866641521,122.5,53.21320307254791
8.0,6.248143155358255,21.31425974697214,3.4112950387017866,83.0,45.31370830535889
9.0,7.788980778647296,24.06620217383371,3.089775524906772,119.0,53.79898953437805
10.0,8.208368514439874,24.05025252857607,2.9299674455731015,128.5,54.041630148887634
11.0,7.364731061827199,23.618240620761227,3.206938640730421,112.0,51.79898953437805
12.0,8.297318287744377,23.92559334924521,2.8835332717782696,128.5,54.870057225227356
13.0,7.828675308633722,21.94241772094387,2.802826385805661,111.0,48.97056245803833
14.0,7.0103763229772635,21.572089716133146,3.077165721535989,96.0,47.79898953437805
15.0,8.075828112436048,23.017206667350482,2.8501357813579586,121.0,51.455843687057495
16.0,8.099194081203086,24.729768080765417,3.053361585464311,128.5,55.21320307254791
17.0,7.251756537391446,20.00712150927007,2.758934529325346,94.5,44.041630148887634
18.0,7.557366863259465,23.0148326126351,3.0453507192462648,111.5,51.35533845424652
19.0,8.036241654673997,22.62983253054956,2.8159721301297247,115.0,51.11269783973694
20.0,7.44605097409511,22.386074647234082,3.0064358577607746,107.5,49.69848430156708
21.0,6.898446637840396,23.19774424345756,3.362748958034959,101.0,50.14213538169861
22.0,8.066589711917452,21.93202147253332,2.718871574704153,114.0,49.79898953437805
23.0,7.729497207521443,23.689708950735664,3.064844751827274,118.0,53.11269783973694
24.0,7.252119833053945,20.983856592847083,2.8934790207417955,95.0,46.14213538169861
25.0,8.053514823195329,24.601711486106872,3.054779438072214,129.5,55.21320307254791
26.0,7.567773132224808,18.601897566751692,2.4580411227632855,87.0,42.485281229019165
27.0,6.361531705621368,25.199822228235867,3.9612821871135284,100.5,53.55634891986847
28.0,6.895819580727516,21.076088319246228,3.056357271606964,90.0,46.97056245803833
29.0,7.312110567044244,22.16062055886772,3.03067361409247,99.0,50.62741661071777
30.0,7.8776489631461315,22.612044259071475,2.87040516337514,116.5,50.5269113779068
31.0,7.613152900632376,24.015679392651062,3.1544984983365083,117.0,52.97056245803833
32.0,7.6923041432302774,23.130817455448653,3.0070076565817097,116.0,51.94112491607666
33.0,7.713233630182638,23.324317253424812,3.0239350150311117,114.0,53.455843687057495
34.0,7.3013435599853835,23.302522223621494,3.191538931454986,105.0,52.14213538169861
35.0,7.147799795302571,23.369470540697847,3.2694635006503567,106.0,51.79898953437805
36.0,7.690767542955838,22.65209995964944,2.945362713556081,112.5,49.69848430156708
37.0,7.540527735363722,20.791937010374983,2.7573583361897245,103.0,45.11269783973694
38.0,7.791322924709633,22.140704729242557,2.8417131395009783,108.5,49.55634891986847
39.0,7.348833303317095,24.089470056117328,3.2779992499277255,113.5,53.21320307254791
40.0,7.522710543402132,23.52551036762822,3.12726513028758,115.5,50.5269113779068
41.0,6.281747991180314,20.288835954719637,3.229807369414616,77.0,44.28427076339722
42.0,7.032120604633666,22.233484521190025,3.161704096277835,99.5,49.21320307254791
43.0,7.5569198733097185,23.142799065482635,3.0624645296585284,111.0,50.97056245803833
44.0,7.830988251480533,25.37390067124011,3.2401913853520212,126.5,55.55634891986847
45.0,7.67151474095403,23.901679724162832,3.1156402003068324,117.5,52.38477599620819
46.0,7.9024188351750295,23.67802776363972,2.9963012917316827,119.0,53.79898953437805
47.0,7.77688380162873,23.33416687268022,3.0004520406738355,117.5,51.69848430156708
48.0,7.503291324327843,21.286221448914123,2.836917897602887,103.0,47.11269783973694
49.0,8.118270459701412,24.50068567867563,3.0179686424954064,128.5,54.38477599620819
50.0,7.655098702432358,24.095256217926714,3.147608823158688,117.0,54.62741661071777
51.0,7.6174120694127865,18.265673853457162,2.397884437262068,89.0,41.79898953437805
52.0,7.424242468348507,22.582354924778887,3.0417049309816306,106.0,50.14213538169861
53.0,7.737789863873025,24.424227201124044,3.1564862358382646,120.5,53.21320307254791
54.0,8.904378064993402,25.482976515548394,2.8618479953958778,149.0,58.28427076339722
55.0,7.797125613794165,24.473870851210904,3.1388324446015505,122.5,53.55634891986847
56.0,7.661241666787253,23.394189219401692,3.0535767225330277,115.5,52.870057225227356
57.0,7.473570116832544,20.361621262453298,2.7244838737236576,96.5,45.55634891986847
58.0,7.368715540095987,22.34418443721202,3.032303841236482,106.5,49.69848430156708
59.0,7.100939020899539,22.02394662219331,3.1015541124029173,99.0,48.97056245803833
60.0,7.475096414147476,23.361144061867822,3.125196354344565,113.0,50.97056245803833
61.0,7.270786500218347,21.983294024856235,3.023509770806234,102.5,47.69848430156708
62.0,7.843239302163086,22.675877546322244,2.8911367705009927,114.5,51.21320307254791
63.0,7.925122936046442,24.288553755654515,3.0647541939294127,124.5,53.69848430156708
64.0,8.127367949185713,24.64490349462362,3.032335148194295,130.5,54.38477599620819
65.0,8.188205891477391,25.969190734070626,3.1715361189317903,138.0,58.62741661071777
66.0,6.436324746964901,23.16877526550258,3.599690223279674,93.0,48.485281229019165
67.0,7.110367998333161,20.360637603197592,2.8635139008235027,91.5,44.870057225227356
68.0,6.667982076190668,21.605336517907055,3.2401611568593034,92.5,46.5269113779068
69.0,6.361293221981839,21.915261749862164,3.445095357989887,84.0,46.97056245803833
70.0,6.823570815778705,24.41664435488237,3.578279615479589,108.5,52.5269113779068
71.0,7.566213423138741,20.089141101149615,2.6551116096875718,93.5,46.870057225227356
72.0,6.40766882505926,22.33917453720871,3.486318526613633,90.0,48.62741661071777
73.0,7.552779131167739,21.002050791455073,2.7807050129119735,102.0,46.28427076339722
74.0,7.956264955722876,23.232273123582928,2.919997417490747,117.5,50.72792184352875
75.0,7.991936339794704,22.860945542380556,2.8605014567680858,118.0,51.94112491607666
76.0,7.8765688399192735,24.717292574206056,3.138078657922246,125.0,54.62741661071777
77.0,7.419769046575078,22.384235345911726,3.0168372095414693,107.5,49.69848430156708
78.0,8.14480607146423,24.753396625224944,3.0391634138411,123.0,55.455843687057495
79.0,8.236469536123126,23.949361722627096,2.907721763261686,128.0,55.11269783973694
80.0,7.960980670440856,23.678377721615277,2.974304134355352,122.0,53.455843687057495
81.0,7.820024271593304,22.475873105137115,2.8741436502674342,114.5,50.870057225227356
82.0,7.615543936536266,22.523914516000264,2.957623868196693,112.0,50.28427076339722
83.0,7.478455519005941,24.434353689242347,3.267299461385342,117.5,52.72792184352875
84.0,8.020204530798372,24.894706524412108,3.103998960227759,129.5,56.041630148887634
85.0,7.697782570315318,22.853149474535133,2.9687964379070553,114.5,50.870057225227356
86.0,7.8522009978662854,22.41351697186695,2.8544247629368478,113.0,50.14213538169861
87.0,0.0,0.0,,0.0,0.0
88.0,8.206295673519639,26.20749790416525,3.193584407241445,138.0,58.62741661071777
89.0,7.680857876572564,21.49315226193899,2.798274959297893,106.0,48.62741661071777
90.0,0.0,0.0,,0.0,0.0
91.0,7.6091432368825815,22.768405662431704,2.9922430099712223,108.5,52.041630148887634
92.0,7.113281173310467,23.069524143929165,3.243162133178096,103.5,51.69848430156708
93.0,7.2115235274404315,24.034360877868934,3.332771610106553,114.0,51.94112491607666
94.0,6.847214632046092,20.218399793046753,2.95279188393209,90.0,43.11269783973694
95.0,7.904617492145286,25.91037413604631,3.2778782985758776,136.0,55.5979790687561
96.0,8.068573393061927,25.425135169764058,3.1511314245002517,136.0,55.94112491607666
97.0,7.5551995389827695,24.61289766628653,3.2577429013344634,119.0,55.455843687057495
98.0,7.879945300578971,23.669059197493493,3.0037085658138305,120.0,53.455843687057495
99.0,8.037870265684527,26.212795855786776,3.2611618487667173,140.0,56.76955199241638
100.0,8.219939343025484,23.286418967030823,2.8329185892094277,125.5,51.55634891986847
101.0,7.62804746334783,26.845304838964164,3.519289171698754,136.0,57.5979790687561
102.0,7.649239957829276,21.87531945916057,2.859803010463854,109.5,48.5269113779068
103.0,7.595907399461585,24.55671000801433,3.232886963544996,121.0,52.76955199241638
