Semente,Eixo Menor,Eixo Maior,Razao,Area,Perimetro
26.0,7.618643555065819,23.82784588875572,3.1275706385964224,119.0,51.94112491607666
27.0,18.050337299832155,40.49237742440463,2.2433030891218393,268.5,104.18376553058624
28.0,8.662220087676767,25.438664477778758,2.9367372590739014,145.5,57.69848430156708
29.0,13.696175568189323,23.105626808741523,1.6870130419769551,118.0,52.28427076339722
30.0,8.070585321157276,23.00666140274271,2.85068064920026,117.5,52.5269113779068
31.0,19.39728530411989,26.363573587282403,1.3591372799823132,289.0,104.22539567947388
32.0,2.913725436338734,3.7032803990902057,1.270977818604485,2.0,5.656854152679443
33.0,2.9137254363387344,3.703280399090206,1.270977818604485,2.0,5.656854152679443
34.0,2.9646074696445095,4.817790214499587,1.6251022315198091,4.0,7.656854152679443
35.0,7.915337148069283,22.635597247210807,2.859713594478045,116.5,51.69848430156708
36.0,8.361820345077918,24.189472609086113,2.892847682780574,133.5,54.18376553058624
37.0,7.088573689514697,25.985361374519492,3.665809584931961,117.5,54.72792184352875
38.0,9.963730039247173,23.48930684850589,2.3574812601286284,125.5,53.69848430156708
39.0,7.967987599081676,23.9993930020139,3.0119767009652314,119.5,52.72792184352875
40.0,8.09090891779653,24.325126369030677,3.006476357127916,122.5,54.38477599620819
41.0,8.77383535277614,25.935224670953378,2.955973485728471,147.5,59.69848430156708
42.0,8.215609762893678,24.4656889803913,2.977951690316662,129.5,53.55634891986847
43.0,10.402220489025368,25.83841850580588,2.483932976912586,150.0,57.5979790687561
44.0,8.333745739128043,24.674501180485844,2.9607936158450077,133.0,55.455843687057495
45.0,7.235334754964109,22.67590805201874,3.1340509900334563,105.0,50.62741661071777
46.0,9.996625176436421,24.864959269999492,2.4873353587978886,134.5,55.69848430156708
47.0,7.588485662868814,23.887717526162696,3.147889919993864,118.0,52.76955199241638
48.0,11.026115981486022,26.147351031618395,2.3714017769740927,136.5,57.69848430156708
49.0,9.194897096509564,23.966099712131115,2.6064565443836,142.5,56.041630148887634
50.0,7.954541128903558,22.70907525449058,2.8548567273070047,114.0,51.455843687057495
51.0,8.10449891531895,24.562767814429122,3.030757122812504,130.0,54.426406145095825
52.0,7.985718381281931,26.64107679635275,3.3360901955668654,138.5,57.012192606925964
53.0,19.9260392613831,22.517871081088856,1.130072604279605,134.0,55.94112491607666
54.0,8.089371239063746,27.20791349135617,3.3634151143872066,141.0,59.79898953437805
55.0,8.927208483374754,24.37689912509159,2.730629532231602,135.5,58.38477599620819
56.0,8.668721904149148,23.521246837497173,2.7133465691452274,131.5,54.041630148887634
57.0,8.296749554046338,25.467357822823757,3.0695584646644285,138.0,57.455843687057495
58.0,8.995331619935348,28.27629422993909,3.1434410008046285,168.5,63.35533845424652
59.0,16.571614257148674,26.872322114324486,1.621587474662119,284.5,89.49747383594513
60.0,2.913725436338734,3.7032803990902057,1.270977818604485,2.0,5.656854152679443
61.0,8.550471874064613,27.12640706585221,3.17250409864891,154.0,58.76955199241638
62.0,8.182097018957428,21.114072023781954,2.5805208585112003,111.0,47.79898953437805
63.0,8.404302335240757,26.02112968622116,3.096167730319489,143.0,56.97056245803833
64.0,7.212683904655995,23.535627622125688,3.2630887382896074,108.5,52.041630148887634
65.0,9.958171818345097,24.229286359323677,2.4331058753864956,122.5,53.35533845424652
66.0,8.393661715666884,22.504881540316703,2.6811756659564963,122.0,51.79898953437805
67.0,8.787495860749754,24.57018187235332,2.7960390834547693,141.5,55.69848430156708
68.0,8.091502897930901,25.13841236996339,3.1067667758472406,129.5,56.870057225227356
69.0,7.809353026842058,25.51872787824262,3.2677134444467377,132.0,55.5979790687561
70.0,9.425541026724554,25.54880280128133,2.7105927106828083,159.5,58.041630148887634
71.0,8.875450232113707,24.401265686900196,2.749298914280429,141.5,55.69848430156708
72.0,7.430712542306007,24.171429012397496,3.2529086376010268,115.0,51.31370830535889
73.0,7.657551823372812,24.69674586390964,3.2251490337327966,122.5,54.870057225227356
74.0,8.237561492751313,23.7738938461064,2.886035371878725,124.5,53.21320307254791
75.0,8.82833491353096,25.187658678673447,2.8530474801164347,143.5,57.21320307254791
76.0,7.943593257929732,25.447185133521465,3.2034854136216864,132.0,57.11269783973694
77.0,7.406237321525857,25.72459253623001,3.4733686512397832,122.5,56.870057225227356
78.0,16.641398439074322,34.05360888417228,2.0463189442188794,272.0,110.71067690849304
79.0,2.309401076758503,4.0,1.7320508075688774,2.0,5.656854152679443
80.0,2.309401076758503,4.0,1.7320508075688774,2.0,5.656854152679443
81.0,8.209178860046885,21.816065120058934,2.6575209886381175,112.5,49.55634891986847
82.0,2.799416848895061,3.0237157840738176,1.0801234497346432,3.0,6.828427076339722
83.0,29.690012403056148,41.07103905725575,1.3833284573848172,293.5,114.46803629398346
84.0,8.49801230746396,25.05732328318108,2.948609907421854,138.0,56.62741661071777
85.0,8.89071550379643,25.390101866448294,2.8557996097846625,146.0,56.97056245803833
86.0,8.615541278910383,25.580789772161655,2.9691448214379497,144.0,56.97056245803833
87.0,11.117808038617325,23.19959513057394,2.086705855146171,124.0,51.94112491607666
88.0,14.697865600063466,24.829826621526497,1.6893491406955905,127.5,55.35533845424652
89.0,7.574948074879522,26.970262095205182,3.5604550458432205,131.0,57.79898953437805
90.0,8.316889610600622,23.24392423563091,2.7947857100332847,127.5,52.5269113779068
91.0,8.086416273094375,26.074443642988978,3.2244745709846128,138.5,57.35533845424652
92.0,8.449574869757688,25.19435747757198,2.981730781242783,138.5,55.55634891986847
93.0,8.585758037076642,24.985225960522918,2.9100780446673427,142.0,54.14213538169861
94.0,7.1808619983588455,21.391688452471172,2.978986151991244,96.0,47.455843687057495
95.0,10.49138477897643,25.44136635108268,2.424976958433967,141.0,57.455843687057495
96.0,13.89586751340891,24.564778044467126,1.76777578087609,135.0,55.94112491607666
97.0,8.17907927619938,24.334397030763057,2.9752000450190845,125.5,53.55634891986847
98.0,22.987638829824885,55.799571198193036,2.4273728855439,286.0,114.36753106117249
99.0,8.387879130857337,25.267788426555388,3.01241684964203,130.0,53.94112491607666
100.0,7.550638551776291,25.45726422663822,3.371537923855379,124.5,56.041630148887634
101.0,8.105192779299097,23.582203313561653,2.909517880165824,125.5,52.5269113779068
102.0,7.610762437311847,24.10297703658607,3.1669595832371478,119.0,53.11269783973694
103.0,1.4142135623730951,3.4641016151377544,2.449489742783178,0.5,5.414213538169861
104.0,0.0,2.0,inf,0.0,2.0
105.0,22.72100517874618,38.310704893323546,1.6861360046324174,284.0,107.39696860313416
106.0,8.448532066580231,24.502110192426954,2.900161826851518,130.5,56.870057225227356
107.0,7.940006862808226,23.50618004910206,2.96047351787658,118.0,54.28427076339722
108.0,7.733256221089474,23.257944947063574,3.0075228703319694,113.0,50.14213538169861
