Semente,Eixo Menor,Eixo Maior,Razao,Area,Perimetro
49.0,8.1690175596793,21.739011618702772,2.6611537384865414,113.0,48.97056245803833
50.0,7.575918776314377,26.462607599464125,3.492989877636725,125.5,57.55634891986847
51.0,7.263567008417797,27.648266783212126,3.806431020897909,127.5,59.55634891986847
52.0,7.539779531317354,23.79917433424453,3.156481464131926,113.0,53.455843687057495
53.0,7.8181704798037455,25.509099562454754,3.262796536395698,128.0,56.76955199241638
54.0,7.540835877909032,24.38503687386201,3.2337312824030904,117.0,52.76955199241638
55.0,7.3706028070717915,23.865982224813333,3.2379959752972853,110.5,53.69848430156708
56.0,6.930134035777274,28.15627848269162,4.062876466361685,120.0,60.62741661071777
57.0,7.800871017894913,26.126211939354206,3.3491403561758206,119.0,56.62741661071777
58.0,7.326018539760041,23.795819011407854,3.24812432322718,112.5,51.69848430156708
59.0,9.714398833513785,28.319382112061835,2.9151965651608376,130.5,60.18376553058624
60.0,6.736362483179101,25.798416069718115,3.8297250384220765,110.0,54.97056245803833
61.0,7.669152046336076,23.380230498808597,3.0486069851722997,109.5,52.870057225227356
62.0,7.57167164511395,23.889332801607672,3.155093606974309,114.0,51.31370830535889
63.0,6.7890683325777905,24.851595635159107,3.6605310799284627,108.5,52.18376553058624
64.0,7.354243558005408,25.351917165196642,3.4472501441157735,116.5,56.041630148887634
65.0,7.421377154680887,27.94736188136513,3.7657918872561114,135.0,59.5979790687561
66.0,7.295217001042757,23.818442229751383,3.2649395112368618,110.5,52.38477599620819
67.0,7.055601098867767,25.658755319107847,3.636650507810792,111.0,54.97056245803833
68.0,6.720026155154778,28.254991338609365,4.2045954414828595,122.5,60.18376553058624
69.0,7.616298875585387,29.024864831492565,3.8108883731616587,138.0,63.455843687057495
70.0,6.57062484960817,25.816611340491416,3.929095319150804,106.5,55.69848430156708
71.0,7.440921043821748,26.535668387845323,3.5661806154868536,125.5,58.870057225227356
72.0,7.694311383963882,27.70363373867413,3.6005345191010503,132.0,61.455843687057495
73.0,7.41466943542646,27.993875261623796,3.7754717867626297,131.5,59.55634891986847
74.0,7.301243361255532,25.974039951288017,3.5574817419620275,124.0,55.5979790687561
75.0,7.671922180424406,25.779905380254068,3.360292867155743,125.5,57.21320307254791
76.0,7.042136698592641,24.752564359546504,3.5149224474005543,112.5,53.012192606925964
77.0,7.929158614343094,23.13871561653843,2.9181804453605826,117.5,52.870057225227356
78.0,5.884620557211673,26.10449641623908,4.436054315217946,94.5,53.899494767189026
79.0,7.507822605169062,23.54504251039974,3.136068038446887,114.0,52.28427076339722
80.0,6.586138193142575,28.52989863671095,4.331809901349476,117.0,60.97056245803833
81.0,7.964001930437903,22.38368154732348,2.8106072478177695,114.5,49.55634891986847
82.0,0.0,0.0,,0.0,0.0
83.0,7.197039148264505,25.36196323077301,3.523944042584345,114.0,54.62741661071777
84.0,7.523108655504163,24.45463134508126,3.2506019073896293,116.5,53.35533845424652
85.0,6.981193109760394,26.302335136996827,3.7675988507213156,115.0,56.14213538169861
86.0,7.315241777391681,27.64862635163474,3.7795915969701714,131.0,59.455843687057495
87.0,7.234307588833403,25.438976559681503,3.516435574145081,114.0,54.97056245803833
88.0,7.6999037503166115,23.342857444701423,3.031577822481429,111.5,52.18376553058624
89.0,6.7425750179768675,25.775384428861706,3.82278051933276,105.0,55.79898953437805
90.0,7.455576026536322,29.655726883311914,3.9776573637985204,140.0,62.97056245803833
91.0,7.144266839457222,25.985411613320505,3.6372397892258346,117.0,56.62741661071777
92.0,7.867421437053718,21.193817463632822,2.693870874110657,105.5,49.21320307254791
93.0,6.94475407254147,27.765276948384017,3.998021622992211,124.0,59.455843687057495
94.0,7.706854520974618,27.703507845427616,3.5946582058907475,140.5,60.18376553058624
95.0,7.371071785492772,26.218187926740715,3.5569030786461093,122.5,57.69848430156708
96.0,6.422240462086267,25.800615312896422,4.017385438183217,107.5,54.18376553058624
97.0,8.178404588880387,24.82664170306561,3.0356338370469818,131.5,55.012192606925964
98.0,7.3534245341708155,27.9746930760566,3.804308175879182,131.0,61.11269783973694
99.0,7.282525749986603,18.115901510012325,2.4875849577388243,82.5,40.72792184352875
100.0,7.398683670693329,26.1174963261353,3.530019323516751,124.5,56.18376553058624
101.0,7.944257564554401,26.075306691353266,3.2822836469572407,132.0,58.28427076339722
102.0,8.391730722477783,26.773604088534398,3.1904746439038614,149.0,59.11269783973694
