Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
72;12.54323222;28.63902656;2.283225414;154.5;62.87005723
73;8.418172242;24.08346983;2.8608906;131.5;54.384776
74;8.500935744;28.65266009;3.370530133;159;62.97056246
75;8.855642299;21.4301969;2.419948342;104.5;48.87005723
77;7.783146384;25.24737437;3.243851924;124.5;56.384776
78;7.298276615;24.70390482;3.384895658;116;54.28427076
79;7.774968236;25.95011589;3.33764912;129.5;55.55634892
80;14.13654842;25.60496774;1.811260216;134;57.59797907
81;7.030850009;25.74221385;3.661323143;116;55.79898953
83;8.77166405;27.41966656;3.125936698;151;59.59797907
85;8.789799856;24.54335022;2.792253592;142;54.97056246
86;8.453063528;24.92615852;2.948772174;137;55.79898953
87;8.674424794;29.27163236;3.374475317;167.5;65.6984843
88;8.069613616;25.01942777;3.100449285;132.5;54.87005723
89;8.498561506;27.01087687;3.178288096;150.5;59.6984843
90;8.150210771;28.48315308;3.494775028;149.5;63.6984843
92;8.389665524;26.84619679;3.199912644;147;60.28427076
93;7.986452368;27.98435981;3.503978803;144;61.79898953
94;8.449555474;27.87309368;3.298764505;154;62.62741661
95;8.171323662;23.86694885;2.920817953;127.5;53.35533845
96;10.18523649;26.71543726;2.622956991;151.5;58.04163015
97;7.342019299;26.80129101;3.650397789;126.5;58.87005723
98;8.415762351;28.06564809;3.334890758;155.5;62.52691138
101;8.375840816;25.77432467;3.077222363;141.5;56.384776
103;7.906135485;24.96380961;3.15752363;129;54.62741661
104;8.68793106;25.94425958;2.986241419;148;57.79898953
106;8.353382545;29.32524373;3.510583117;161.5;64.52691138
107;8.130288487;26.78102617;3.293982276;142;59.45584369
108;8.164700006;24.59183705;3.011970683;130.5;56.04163015
109;8.140653185;23.81630465;2.925601191;126;52.14213538
110;7.616564697;23.85241061;3.131649446;117.5;52.87005723
111;8.90018213;27.30397714;3.06779982;158.5;61.21320307
113;8.238119766;26.65791911;3.235922743;147;57.59797907
