Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
90;8.607728141;28.03523744;3.256984536;160;61.59797907
91;7.775217207;24.12015365;3.102183901;120.5;53.21320307
92;7.285981786;27.26519342;3.742144055;129;58.76955199
93;8.015216186;26.94444953;3.361662231;140.5;58.87005723
94;8.70642322;27.96459813;3.211950237;159.5;61.55634892
95;7.590580727;22.02706694;2.901894826;104.5;48.72792184
96;8.986073354;28.66631815;3.190082811;169;62.14213538
97;8.219840896;28.03992298;3.411248871;153;60.76955199
98;7.732183174;28.01400016;3.623038866;142.5;61.01219261
99;7.67507368;26.01476983;3.389514018;131;55.94112492
100;8.276789761;27.39453472;3.30980193;147.5;60.52691138
