Semente;Eixo Menor;Eixo Maior;Razao;Area;Perimetro
56;7.98628456;26.50637314;3.318986814;138.5;58.04163015
57;8.238584613;26.7512658;3.24707059;143;60.28427076
60;7.296589003;22.77537539;3.121372929;105;50.14213538
61;12.18412018;26.06623913;2.139361624;149;59.11269784
62;11.38826016;29.39343216;2.581029213;169;66.28427076
63;7.412765918;29.49638963;3.979134099;140.5;64.52691138
64;7.895374063;26.70291144;3.382095798;135.5;58.87005723
65;8.446848965;28.31915347;3.352629316;155.5;62.384776
66;6.895129116;26.70189517;3.872573628;116.5;58.04163015
67;7.936055812;27.28594972;3.438225532;139.5;60.87005723
68;6.578852545;26.4894657;4.02645682;113.5;56.18376553
69;7.558313018;27.53121454;3.642507855;137.5;58.18376553
70;6.962253623;25.16534562;3.614540202;113.5;54.52691138
71;9.828816753;27.11587682;2.758813955;156.5;60.52691138
72;7.929361222;25.34250842;3.196034046;129.5;56.87005723
73;8.344124291;26.64570295;3.193349238;145.5;60.04163015
74;8.415532518;24.66760783;2.931199871;135.5;55.21320307
75;7.932104681;27.184009;3.427086516;142.5;59.01219261
76;7.791793841;25.27436426;3.243715732;128;55.94112492
77;8.46348542;29.65320883;3.503663959;160;63.79898953
78;8.215623145;27.62698748;3.362737919;150;60.76955199
80;14.33800557;26.33147933;1.836481315;148;57.59797907
81;8.353557731;28.04991231;3.357840242;151;63.11269784
82;13.32477494;27.28793063;2.047909308;142.5;59.01219261
84;7.818204889;28.58414956;3.656101365;143;60.14213538
85;8.371320711;25.60457996;3.05860698;137;57.11269784
86;13.18745266;25.62702516;1.943288504;139.5;57.35533845
87;8.692839961;27.97182987;3.217801086;160.5;62.18376553
88;7.684671187;24.65213153;3.207961789;122;54.28427076
89;8.485604954;26.51004948;3.124120157;147;58.62741661
90;7.986511781;26.15823826;3.275302031;135;58.62741661
91;8.290293815;28.92663042;3.489216554;157.5;63.35533845
92;14.36442771;28.76614797;2.002596173;171;64.42640615
93;6.387770048;24.23222428;3.793534223;97.5;51.55634892
94;7.849970598;25.85969425;3.294240905;130;57.45584369
95;8.528362361;23.59374379;2.766503438;129.5;52.72792184
96;8.374574698;26.99500482;3.223447851;148;60.76955199
97;7.752649237;27.62960912;3.563892584;139;60.62741661
98;8.356958389;29.58247825;3.539861858;163.5;63.01219261
99;7.70945578;29.77427548;3.862046341;153;62.0832603
100;8.807171195;28.82893722;3.273348114;166.5;64.87005723
101;8.413121154;26.811258;3.186838453;147.5;57.55634892
102;8.66146121;25.4908367;2.943018053;145.5;57.6984843
103;7.068993877;27.80224322;3.932984481;126;59.79898953
104;8.138186414;25.65601023;3.152546394;138;55.59797907
